ID,Duration,Model/Calls,Model/Input tokens,Model/Output tokens,Model/Input tokens cost,Model/Output tokens cost,Model/Total cost,Tools/searcher/Total searches,Tools/searcher/Search engine calls/google,Tools/searcher/Search engine calls/google_vision
0,16.3272545337677,8,33966.0,464,0.0025474499999999,0.0001392,0.0026866499999999,2,1,1
3,21.63665223121643,8,52400.0,928,0.00393,0.0002784,0.0042084,1,1,0
2,34.023953437805176,15,57434.0,1476,0.00430755,0.0004428,0.00475035,2,2,0
5,18.93394637107849,9,33672.0,1026,0.0025254,0.0003078,0.0028332,2,1,1
7,15.17499566078186,8,28785.0,1016,0.002158875,0.0003048,0.002463675,1,1,0
4,43.88444685935974,14,24789.0,1116,0.001859175,0.0003348,0.002193975,3,2,1
6,26.06627297401428,12,137432.0,1147,0.0103074,0.0003440999999999,0.0106515,2,1,1
8,19.01332378387451,12,89292.0,988,0.0066968999999999,0.0002964,0.0069932999999999,2,1,1
10,19.55210018157959,11,54915.0,1149,0.004118625,0.0003447,0.004463325,2,1,1
11,13.145273447036743,8,13967.0,985,0.0010475249999999,0.0002955,0.0013430249999999,1,1,0
13,11.560504913330078,7,21002.0,475,0.0015751499999999,0.0001425,0.0017176499999999,1,1,0
1,101.4499020576477,8,34561.0,850,0.0025920749999999,0.000255,0.0028470749999999,1,1,0
15,15.480979919433594,8,34271.0,875,0.0025703249999999,0.0002625,0.0028328249999999,1,1,0
14,26.58506751060486,12,60899.0,1600,0.004567425,0.00048,0.005047425,2,2,0
16,14.132243394851685,8,22217.0,855,0.0016662749999999,0.0002565,0.0019227749999999,1,1,0
18,20.59981107711792,8,69959.0,845,0.005246925,0.0002535,0.005500425,1,1,0
9,93.25018692016602,12,52857.0,1423,0.003964275,0.0004268999999999,0.004391175,2,1,1
19,8.931142568588257,8,27577.0,899,0.002068275,0.0002697,0.002337975,1,1,0
20,51.26527547836304,12,156575.0,853,0.011743125,0.0002559,0.011999025,2,2,0
22,35.637726068496704,8,14903.0,993,0.001117725,0.0002979,0.001415625,2,1,1
23,14.340148448944092,8,14372.0,1078,0.0010779,0.0003234,0.0014012999999999,1,1,0
17,141.37791085243225,8,31603.0,879,0.002370225,0.0002637,0.002633925,2,2,0
21,109.42792677879332,12,32760.0,1209,0.002457,0.0003627,0.0028197,2,2,0
25,11.797343969345093,8,9567.0,679,0.000717525,0.0002037,0.000921225,1,1,0
26,10.532549858093262,8,27664.0,797,0.0020748,0.0002390999999999,0.0023139,1,1,0
12,205.3588740825653,19,161075.0,1283,0.012080625,0.0003849,0.012465525,4,3,1
28,13.149901151657104,10,36762.0,1036,0.00275715,0.0003108,0.00306795,1,1,0
24,42.4590699672699,8,20132.0,743,0.0015098999999999,0.0002229,0.0017327999999999,1,1,0
27,22.543390035629272,11,37795.0,1654,0.002834625,0.0004962,0.003330825,2,2,0
29,20.28419518470764,9,151305.0,907,0.011347875,0.0002720999999999,0.011619975,2,2,0
31,12.738659858703612,8,12452.0,844,0.0009339,0.0002532,0.0011871,1,1,0
32,10.063117742538452,8,14312.0,664,0.0010734,0.0001992,0.0012726,1,1,0
35,9.94213581085205,8,14326.0,623,0.00107445,0.0001869,0.00126135,1,1,0
34,14.240492105484009,8,31409.0,726,0.0023556749999999,0.0002177999999999,0.0025734749999999,1,1,0
36,13.27730393409729,8,22859.0,1017,0.0017144249999999,0.0003051,0.002019525,1,1,0
37,13.085695505142212,8,25823.0,864,0.0019367249999999,0.0002592,0.0021959249999999,1,1,0
33,72.06842422485352,12,57149.0,1339,0.004286175,0.0004017,0.004687875,2,1,1
38,64.45167803764343,14,109472.0,1720,0.0082104,0.000516,0.0087263999999999,2,2,0
41,32.361358880996704,12,94605.0,1589,0.007095375,0.0004767,0.007572075,2,2,0
39,184.90648460388184,22,224126.0,1881,0.01680945,0.0005643,0.01737375,4,4,0
43,11.380160093307495,8,21917.0,823,0.0016437749999999,0.0002469,0.0018906749999999,1,1,0
44,50.81883263587952,8,14989.0,975,0.001124175,0.0002925,0.001416675,1,1,0
30,298.7482283115387,12,83843.0,1442,0.006288225,0.0004325999999999,0.006720825,2,2,0
46,32.2856822013855,12,51800.0,1319,0.003885,0.0003956999999999,0.0042807,2,2,0
45,67.75948929786682,15,51977.0,829,0.0038982749999999,0.0002487,0.004146975,2,2,0
42,593.3766486644745,19,46486.0,2025,0.00348645,0.0006075,0.00409395,3,3,0
47,407.8456156253815,8,33407.0,857,0.002505525,0.0002570999999999,0.002762625,1,1,0
49,25.78924584388733,12,48093.0,1329,0.003606975,0.0003987,0.004005675,2,1,1
50,21.203794717788696,8,15334.0,813,0.00115005,0.0002438999999999,0.00139395,1,1,0
48,419.7217195034027,12,48384.0,1200,0.0036287999999999,0.00036,0.0039888,3,2,1
53,9.510234594345093,8,52322.0,995,0.0039241499999999,0.0002985,0.00422265,1,1,0
52,48.8783438205719,8,35184.0,1104,0.0026387999999999,0.0003312,0.0029699999999999,1,1,0
55,33.61474132537842,9,10120.0,932,0.000759,0.0002795999999999,0.0010386,2,2,0
51,85.34663820266724,12,64698.0,1326,0.0048523499999999,0.0003978,0.0052501499999999,2,2,0
57,9.96541953086853,8,13785.0,778,0.001033875,0.0002333999999999,0.001267275,1,1,0
56,15.95926833152771,8,42272.0,890,0.0031704,0.000267,0.0034374,1,1,0
58,12.112955570220947,8,13606.0,998,0.00102045,0.0002993999999999,0.00131985,1,1,0
40,827.7379992008209,12,299007.0,1189,0.0224255249999999,0.0003567,0.022782225,2,2,0
54,153.6731595993042,29,79222.0,3330,0.00594165,0.000999,0.00694065,5,5,0
60,76.56882786750793,12,77594.0,1145,0.00581955,0.0003435,0.00616305,2,1,1
59,90.40509223937988,8,32405.0,798,0.002430375,0.0002393999999999,0.0026697749999999,1,1,0
63,11.444881200790403,8,16041.0,571,0.001203075,0.0001713,0.001374375,1,1,0
61,44.57880234718323,8,16893.0,886,0.0012669749999999,0.0002658,0.001532775,1,1,0
65,12.212820053100586,7,17227.0,883,0.0012920249999999,0.0002649,0.0015569249999999,1,1,0
64,18.289018392562863,12,37611.0,1115,0.002820825,0.0003345,0.003155325,2,2,0
66,13.349509239196776,8,43833.0,725,0.0032874749999999,0.0002175,0.0035049749999999,1,1,0
68,10.91829776763916,8,19220.0,884,0.0014415,0.0002652,0.0017067,2,2,0
69,22.19784092903137,12,105263.0,1043,0.007894725,0.0003128999999999,0.008207625,2,1,1
70,15.24934148788452,8,29264.0,752,0.0021948,0.0002255999999999,0.0024203999999999,1,1,0
72,10.482106447219849,8,16881.0,680,0.001266075,0.000204,0.001470075,1,1,0
71,23.678409576416016,13,54649.0,975,0.004098675,0.0002925,0.004391175,2,2,0
67,61.46651530265808,19,72969.0,1661,0.005472675,0.0004982999999999,0.005970975,3,3,0
74,20.714877367019653,12,71960.0,1275,0.005397,0.0003825,0.0057795,3,2,1
73,42.9498770236969,12,69192.0,1246,0.0051893999999999,0.0003738,0.0055631999999999,2,1,1
77,13.054869174957275,8,21440.0,641,0.001608,0.0001922999999999,0.0018003,2,1,1
76,94.39652681350708,8,25631.0,663,0.001922325,0.0001989,0.002121225,1,1,0
62,318.4114272594452,23,96287.0,2024,0.0072215249999999,0.0006071999999999,0.007828725,4,3,1
75,233.45520091056824,18,129271.0,1471,0.009695325,0.0004413,0.010136625,3,2,1
78,666.533614397049,22,175084.0,1822,0.013131299999999999,0.0005466000000000001,0.013677899999999998,4,3,1
