ID,Duration,Model/Calls,Model/Input tokens,Model/Output tokens,Model/Input tokens cost,Model/Output tokens cost,Model/Total cost,Tools/searcher/Total searches,Tools/searcher/Search engine calls/google,Tools/searcher/Search engine calls/google_vision
2,14.53613781929016,8,22864.0,901,0.0017148,0.0002703,0.0019851,1,1,0
4,29.72883415222168,12,46781.0,1034,0.003508575,0.0003102,0.003818775,2,2,0
1,87.58837914466858,12,41739.0,1125,0.0031304249999999,0.0003375,0.0034679249999999,2,2,0
3,93.74485969543456,9,69083.0,1072,0.0051812249999999,0.0003215999999999,0.0055028249999999,2,2,0
5,53.126357316970825,9,41364.0,602,0.0031022999999999,0.0001806,0.0032828999999999,2,2,0
7,13.440735340118408,8,19957.0,880,0.0014967749999999,0.000264,0.001760775,1,1,0
6,28.56161904335022,12,143179.0,1039,0.010738425,0.0003117,0.011050125,2,2,0
8,61.658897161483765,22,137104.0,1969,0.0102828,0.0005906999999999,0.0108735,4,4,0
11,14.560263872146606,8,14015.0,1035,0.001051125,0.0003105,0.001361625,1,1,0
9,86.94303774833679,15,78080.0,1307,0.005856,0.0003921,0.0062481,2,2,0
13,21.59048819541931,11,34326.0,804,0.00257445,0.0002411999999999,0.00281565,2,2,0
0,226.8496823310852,11,72828.0,1017,0.0054620999999999,0.0003051,0.0057671999999999,2,2,0
14,24.90897345542908,12,41501.0,1144,0.003112575,0.0003432,0.003455775,2,2,0
15,15.375781774520874,8,34337.0,837,0.002575275,0.0002511,0.002826375,1,1,0
17,15.003899574279783,8,32618.0,1037,0.00244635,0.0003110999999999,0.00275745,1,1,0
16,18.207871913909912,8,22407.0,884,0.0016805249999999,0.0002652,0.0019457249999999,1,1,0
10,145.1105477809906,21,232374.0,1632,0.01742805,0.0004896,0.01791765,4,4,0
19,9.455509662628174,8,13207.0,865,0.000990525,0.0002595,0.0012500249999999,1,1,0
18,15.50145697593689,8,69987.0,872,0.005249025,0.0002615999999999,0.005510625,1,1,0
20,11.680011510849,8,21946.0,586,0.00164595,0.0001758,0.00182175,1,1,0
23,18.89476609230041,11,23678.0,1380,0.0017758499999999,0.000414,0.0021898499999999,2,2,0
12,128.20826053619385,19,255557.0,1162,0.0191667749999999,0.0003485999999999,0.0195153749999999,3,3,0
24,13.682206630706789,9,20800.0,886,0.00156,0.0002658,0.0018258,2,2,0
25,12.254910707473757,8,9663.0,663,0.000724725,0.0001989,0.000923625,1,1,0
26,19.760024309158325,12,36689.0,1478,0.002751675,0.0004434,0.003195075,2,2,0
27,18.93700695037841,11,38361.0,1509,0.0028770749999999,0.0004527,0.0033297749999999,2,2,0
28,15.348044157028198,8,71723.0,875,0.005379225,0.0002625,0.0056417249999999,1,1,0
22,84.83144879341125,22,183007.0,1704,0.0137255249999999,0.0005112,0.0142367249999999,4,4,0
21,98.89203023910522,12,36959.0,1388,0.0027719249999999,0.0004164,0.0031883249999999,2,2,0
32,11.64266300201416,8,9142.0,752,0.00068565,0.0002255999999999,0.00091125,1,1,0
31,60.412824392318726,8,25223.0,865,0.001891725,0.0002595,0.002151225,1,1,0
30,89.12955808639526,12,60450.0,1375,0.00453375,0.0004125,0.0049462499999999,2,2,0
34,15.256064176559448,8,31799.0,850,0.0023849249999999,0.000255,0.0026399249999999,1,1,0
35,12.863077640533447,8,14863.0,901,0.001114725,0.0002703,0.001385025,1,1,0
33,82.66804480552673,11,69219.0,848,0.005191425,0.0002544,0.005445825,2,2,0
36,30.031622648239136,7,12548.0,701,0.0009410999999999,0.0002103,0.0011514,1,1,0
38,41.46411895751953,19,167985.0,1436,0.012598875,0.0004308,0.013029675,3,3,0
37,60.768911361694336,12,56700.0,1460,0.0042525,0.000438,0.0046905,2,2,0
40,11.091331958770752,8,8711.0,1143,0.000653325,0.0003429,0.0009962249999999,1,1,0
42,17.451154708862305,11,35856.0,1287,0.0026891999999999,0.0003860999999999,0.0030752999999999,2,2,0
43,13.336269617080688,8,21738.0,836,0.0016303499999999,0.0002507999999999,0.0018811499999999,1,1,0
39,120.91736435890198,21,216348.0,1832,0.0162261,0.0005496,0.0167757,4,4,0
45,13.826403379440308,8,9999.0,894,0.0007499249999999,0.0002682,0.001018125,1,1,0
44,70.40662455558777,12,30968.0,1174,0.0023225999999999,0.0003522,0.0026747999999999,2,2,0
46,46.34606385231018,15,65229.0,1512,0.004892175,0.0004535999999999,0.005345775,2,2,0
29,325.8847048282624,11,75835.0,1238,0.005687625,0.0003714,0.006059025,2,2,0
49,44.03739523887634,12,33760.0,1368,0.002532,0.0004104,0.0029424,2,2,0
50,28.324419021606445,16,64432.0,1524,0.0048324,0.0004572,0.0052895999999999,3,3,0
51,12.807117223739624,8,13409.0,836,0.001005675,0.0002507999999999,0.001256475,1,1,0
41,263.3044419288635,12,86936.0,1348,0.0065201999999999,0.0004043999999999,0.0069245999999999,2,2,0
47,180.57751393318176,10,39741.0,874,0.0029805749999999,0.0002622,0.003242775,2,2,0
52,67.6623592376709,14,46987.0,1101,0.003524025,0.0003303,0.003854325,2,2,0
55,9.256662130355837,8,9512.0,889,0.0007134,0.0002667,0.0009801,1,1,0
48,213.9238841533661,12,36451.0,1609,0.0027338249999999,0.0004826999999999,0.0032165249999999,2,2,0
56,39.57508087158203,16,60562.0,1807,0.00454215,0.0005421,0.00508425,3,3,0
57,11.935489892959597,8,10935.0,851,0.000820125,0.0002552999999999,0.001075425,1,1,0
58,14.015671491622925,8,13606.0,1056,0.00102045,0.0003168,0.00133725,1,1,0
60,22.42939305305481,12,40001.0,789,0.0030000749999999,0.0002366999999999,0.0032367749999999,2,2,0
54,132.29444861412048,22,85018.0,2670,0.0063763499999999,0.000801,0.0071773499999999,4,4,0
61,71.64144086837769,22,85629.0,1975,0.006422175,0.0005925,0.007014675,3,3,0
63,13.605328559875488,8,16668.0,801,0.0012500999999999,0.0002402999999999,0.0014903999999999,1,1,0
59,131.2981472015381,23,137047.0,1944,0.010278525,0.0005832,0.010861725,4,4,0
64,19.329134225845337,12,41455.0,1225,0.003109125,0.0003675,0.0034766249999999,2,2,0
65,5.885005712509155,5,7443.0,361,0.000558225,0.0001083,0.000666525,1,1,0
67,115.55577182769775,18,60777.0,1576,0.004558275,0.0004727999999999,0.0050310749999999,3,3,0
66,144.99685668945312,15,95297.0,1611,0.007147275,0.0004832999999999,0.007630575,2,2,0
69,22.396472692489624,12,72434.0,754,0.00543255,0.0002262,0.00565875,2,2,0
62,244.8427579402924,12,49359.0,830,0.0037019249999999,0.000249,0.0039509249999999,2,2,0
70,13.968159914016724,8,29261.0,702,0.002194575,0.0002106,0.002405175,1,1,0
71,13.405826330184937,9,22256.0,661,0.0016692,0.0001983,0.0018675,1,1,0
68,97.7815101146698,16,53025.0,1441,0.003976875,0.0004323,0.004409175,4,4,0
74,52.91096520423889,9,40975.0,1195,0.003073125,0.0003585,0.0034316249999999,2,2,0
73,161.8802933692932,26,239108.0,2427,0.0179330999999999,0.0007281,0.0186611999999999,4,4,0
76,62.60896849632263,8,20000.0,884,0.0015,0.0002652,0.0017652,1,1,0
72,253.7916111946106,15,39738.0,1040,0.00298035,0.000312,0.00329235,2,2,0
77,38.81064939498901,12,61886.0,1275,0.00464145,0.0003825,0.00502395,2,2,0
78,28.163880825042725,12,61877.0,1222,0.004640775,0.0003665999999999,0.005007375,2,2,0
53,862.3780076503754,14,61827.0,1801,0.0046370249999999,0.0005403,0.0051773249999999,4,4,0
75,360.93597888946533,22,410738.0,1916,0.03080535,0.0005748,0.031380149999999996,3,3,0
