ID,Duration,Model/Calls,Model/Input tokens,Model/Output tokens,Model/Input tokens cost,Model/Output tokens cost,Model/Total cost,Tools/searcher/Total searches,Tools/searcher/Search engine calls/google,Tools/searcher/Search engine calls/google_vision
1,13.60214877128601,8,34120.0,656,0.002559,0.0001967999999999,0.0027558,1,1,0
3,15.386928796768188,8,31761.0,802,0.002382075,0.0002406,0.002622675,1,0,1
4,14.3849995136261,8,15335.0,948,0.001150125,0.0002844,0.001434525,2,1,1
5,20.851417303085327,9,38006.0,1149,0.00285045,0.0003447,0.00319515,2,1,1
6,29.896101236343384,12,137173.0,919,0.010287975,0.0002757,0.010563675,2,1,1
8,22.236740350723267,12,90051.0,1256,0.006753825,0.0003768,0.007130625,2,1,1
2,99.53141522407532,15,58563.0,1391,0.004392225,0.0004173,0.0048095249999999,2,2,0
10,24.06326198577881,11,39539.0,1040,0.002965425,0.000312,0.0032774249999999,2,1,1
9,48.69073820114136,12,53113.0,1079,0.003983475,0.0003237,0.004307175,2,1,1
11,26.38644433021545,8,14152.0,988,0.0010613999999999,0.0002964,0.0013578,1,1,0
13,11.247408151626589,7,21429.0,602,0.001607175,0.0001806,0.001787775,1,1,0
0,184.46159839630127,11,73991.0,1013,0.005549325,0.0003038999999999,0.005853225,2,2,0
14,25.75545573234558,12,55883.0,1180,0.004191225,0.000354,0.004545225,2,2,0
15,14.75465488433838,8,34448.0,840,0.0025835999999999,0.000252,0.0028355999999999,1,1,0
7,162.79896235466003,8,22936.0,1128,0.0017202,0.0003384,0.0020586,1,1,0
12,75.43941736221313,21,89947.0,1628,0.0067460249999999,0.0004883999999999,0.0072344249999999,4,3,1
17,14.58991837501526,8,33090.0,1201,0.00248175,0.0003603,0.00284205,1,1,0
18,17.536386966705322,8,70562.0,1153,0.00529215,0.0003458999999999,0.0056380499999999,1,1,0
20,12.002368450164797,8,22298.0,686,0.00167235,0.0002058,0.0018781499999999,1,1,0
21,20.18810486793518,12,39492.0,1189,0.0029619,0.0003567,0.0033186,2,2,0
16,61.57876634597778,8,21689.0,874,0.001626675,0.0002622,0.001888875,1,1,0
23,14.589607238769531,8,14319.0,1032,0.0010739249999999,0.0003096,0.0013835249999999,1,1,0
24,12.65569281578064,8,13373.0,873,0.001002975,0.0002618999999999,0.001264875,1,1,0
25,10.084472179412842,8,9459.0,506,0.000709425,0.0001517999999999,0.000861225,1,1,0
19,98.0558738708496,8,10726.0,997,0.00080445,0.0002990999999999,0.00110355,1,1,0
22,77.66175317764282,18,93928.0,1489,0.0070446,0.0004466999999999,0.0074912999999999,4,3,1
28,15.405309677124023,8,71808.0,850,0.0053855999999999,0.000255,0.0056405999999999,1,1,0
29,20.920390844345093,11,103735.0,1196,0.007780125,0.0003588,0.008138925,2,2,0
30,18.91552686691284,8,12246.0,798,0.0009184499999999,0.0002393999999999,0.0011578499999999,1,1,0
32,10.184300661087036,8,14566.0,722,0.00109245,0.0002166,0.00130905,1,1,0
